Date,MDY,QQQ,IEFA,VEA,ADRE,TLT,PHB,VCSH,SLV,DBB,DBO,GLD,,BH returns,BH cumprod
25/06/2018,-0.01426666,-0.022530225,-0.014341521,-0.01406186,-0.024559054,0.00224019,-0.000543744,-0.000128004,-0.008387104,-0.017728385,-0.004173565,-0.00373938,,-0.010184943,1.868772629
26/06/2018,0.001542703,0.004084781,0.001265379,0.001168885,0.003422385,0.001407208,0,0.001153907,-0.00260247,0.009588229,0.018440766,-0.005254794,,0.002851415,1.874101275
27/06/2018,-0.010922128,-0.013599428,-0.009003371,-0.009107636,-0.022898841,0.009423996,-0.000543557,0.00128088,-0.013698633,-0.006145214,0.013168884,-0.00570183,,-0.005645573,1.863520899
28/06/2018,0.004048928,0.008602252,0.002709614,0.003535359,0.012216326,0.000245667,-0.002720047,-0.00025617,-0.003306891,-0.00112419,0.002436977,-0.00303593,,0.001945991,1.867147295
29/06/2018,0.001184193,0.002686877,0.007311862,0.007515086,0.006650418,-0.003438828,-0.002182191,-0.000895484,0.005308555,-0.01012954,0.009724451,0.003637289,,0.002281057,1.871406365
02/07/2018,0.000112845,0.00669974,-0.010099311,-0.010722469,-0.004893919,-0.0007821,0.001093785,0.000320662,-0.015841569,-0.008527459,-0.022471806,-0.010029519,,-0.00626176,1.859688067
03/07/2018,0.002619415,-0.011573795,0.002550587,0.002120433,0.003442581,0.005356235,0.001638279,0.000128889,0.008048282,-0.009174347,-0.007389286,0.010131129,,0.0006582,1.860912114
05/07/2018,0.008932926,0.012411833,0.00842756,0.006348241,-0.001715182,0.002868834,0.001635781,0.000769157,0.004657395,-0.022569439,0.01736983,0.003371273,,0.003542351,1.867504117
06/07/2018,0.007238815,0.015556302,0.006149402,0.006775862,0.019390853,0.003269288,0.001632686,0.000512735,-0.001324534,0.007696899,0.004877917,-0.001595989,,0.005848353,1.878425941
09/07/2018,0.010006297,0.008997405,0.00877613,0.009050866,0.01011338,-0.006435589,0.001630507,-0.000384408,0.00596818,0.002350098,0.009708716,0.002439853,,0.00518512,1.888165804
10/07/2018,-0.000136833,0.000733688,-0.000155329,0.001150093,0.000953723,-8.22773E-05,-0.000542497,-0.000128114,-0.003295991,-0.014654197,0.003205226,-0.001846422,,-0.001233244,1.885837234
11/07/2018,-0.008841074,-0.005075672,-0.016936136,-0.017459326,-0.01690916,0.003854176,-0.000542973,0.00025626,-0.017195782,-0.020821015,-0.047124564,-0.010846724,,-0.013136832,1.861063307
12/07/2018,0.003037687,0.017231696,0.00774462,0.008417192,0.013808288,-8.18335E-05,0.002715795,0.000256409,0.009421288,0.002430173,0.016764392,0.004165232,,0.007159245,1.874387115
13/07/2018,-0.00035799,0.000835814,0.003764177,0.002782344,0.000477902,0.002532537,-0.000542217,0.000512258,-0.007999992,-0.001818122,0.006595258,-0.004401902,,0.000198339,1.874758879
16/07/2018,-0.00526055,-0.002394296,0.00015616,0.000231202,-0.003821195,-0.004155721,0,-0.000384211,-0.002016111,-0.007893058,-0.037674018,-0.00051014,,-0.005310161,1.864803606
17/07/2018,0.004568612,0.006083442,0.001093622,0.001155645,0.010549238,-0.001881765,0,0,-0.012121232,-0.00367203,0.005106413,-0.010803949,,6.49963E-06,1.864815727
18/07/2018,0.003390029,-0.001886104,0.000312065,0.000461764,-0.004508248,-0.004017484,0,0,-0.00272665,0.014742072,0.009314028,0.000257987,,0.001278288,1.867199499
19/07/2018,0.004312818,-0.00500196,-0.002496074,-0.004153858,-0.007864224,0.006338024,0,0.000896658,-0.014354069,-0.018159861,-0.001677862,-0.004298857,,-0.003871605,1.85997044
20/07/2018,-0.00607201,-0.000223437,0.005161081,0.006025287,0.010809425,-0.012269058,0.000542511,-0.000256081,0.011789187,0.014180042,0.005882471,0.006476125,,0.003503795,1.866487395
23/07/2018,8.23731E-05,0.003184486,-0.000155504,-0.001612352,-0.002138707,-0.012338431,-0.000163321,-0.00076769,-0.008224804,-0.000607883,0.008354103,-0.004804372,,-0.001599342,1.863502244
24/07/2018,-0.00742902,0.004121159,0.00544657,0.006229594,0.012621789,0.003437777,0.001087859,0.000640215,0.007601911,0.013990224,0.004142527,0.000344835,,0.004352953,1.871613983
25/07/2018,0.003243438,0.013976748,0.008512645,0.007567083,0.022107284,-0.001587543,0.002172092,-0.000127875,0.006858737,0.007798478,0.013201317,0.005515334,,0.007436478,1.885532199
26/07/2018,0.004200021,-0.015151513,-0.005218027,-0.004096386,-0.012194965,-0.001925083,-0.000541322,0.000127892,-0.012942815,-0.01190472,0.00570036,-0.00779914,,-0.005145475,1.875830241
27/07/2018,-0.011061555,-0.013496378,0.002468415,0.002513486,-0.000698916,0.001677067,0,0.000256179,0.005521044,-0.001807347,-0.008906855,0.000518314,,-0.001918046,1.872232313
30/07/2018,-0.004562931,-0.014131267,-0.000153937,-0.000683609,-0.008857902,-0.003431896,0.001084429,0,0.000686358,-0.001206961,0.011437815,-0.001554004,,-0.001781159,1.86889757
31/07/2018,0.009251814,0.007652555,-0.000769541,0.00091246,0.000234991,0.005459854,0.001625241,0.000256114,0.002057595,0.014501508,-0.013731748,0.002939873,,0.00253256,1.873630664
01/08/2018,-0.003185173,0.003796953,-0.003080666,-0.003418534,-0.010345361,-0.008146995,-0.001081796,0.000512417,-0.008898023,-0.025610458,-0.018018043,-0.007328205,,-0.00706699,1.860389734
02/08/2018,0.008363174,0.013606675,-0.007880153,-0.007546122,-0.006652383,0.001435093,0.001082967,0.0001286,-0.003452986,-0.001833801,0.015012517,-0.005384773,,0.000573234,1.861456173
03/08/2018,0.002837958,0.003063632,0.001245932,0.001382418,0.009327812,0.004973324,0.000540569,0.001794183,0.004850984,0.007960727,-0.001643476,0.003492853,,0.00331891,1.867634178
06/08/2018,0.004918228,0.005886154,-0.004666415,-0.004832081,-0.008293829,0.000587519,0.000540635,0.000511706,-0.006896578,-0.00364514,0.004938382,-0.005133974,,-0.001340449,1.865130709
07/08/2018,0.002569932,0.003643803,0.00718859,0.006242657,0.00382312,-0.005197532,0.001081224,-0.000767166,0.002083381,0.002439124,0.008190056,0.002274071,,0.002797605,1.870348608
08/08/2018,-0.002754581,0.001210134,-0.000620479,-0.000229669,-0.003808559,0.001011051,-0.001080057,-0.000128493,0.004850984,0.015815041,-0.028432255,0.002792629,,-0.000947855,1.86857579
09/08/2018,-0.000847693,-0.000604379,-0.002949892,-0.001838762,-0.004539973,0.008418207,0,0.000384461,0.001379342,-0.008383311,-0.001672251,-0.001479469,,-0.001011143,1.866686392
10/08/2018,-0.005665381,-0.007641344,-0.019152882,-0.018880894,-0.014642298,0.007262959,-0.001080328,0.000767452,-0.007575799,-0.007246257,0.014237858,-0.000435728,,-0.005004387,1.857344771
13/08/2018,-0.005091955,-0.001107702,-0.004762722,-0.004928272,-0.011206065,-0.002071867,0,0.000639248,-0.021512801,-0.009732398,-0.003303075,-0.015084169,,-0.006513481,1.84524699
14/08/2018,0.009240359,0.006266384,0.000638036,0.00141482,-0.000492737,-0.002242947,0.00216389,-0.000383667,0.004964517,-0.008599527,-0.001657011,0.000973801,,0.001023827,1.847136203
15/08/2018,-0.009347813,-0.012234784,-0.01450664,-0.01530836,-0.021444239,0.005826709,-0.002159218,0.001150268,-0.042343005,-0.037174714,-0.029045653,-0.016626844,,-0.016101191,1.81739511
16/08/2018,0.0082736,0.00329186,0.006470435,0.006935994,0.006045299,-8.24465E-05,0.001622544,-0.000383053,0.01473845,0.013513511,0.007692354,-0.000809461,,0.005609091,1.827589044
17/08/2018,0.005077706,0.000222455,0.00594654,0.006651005,0.008262377,0.001241289,0.001079804,0.000639022,0.010893218,0.013968293,0.003392726,0.009270916,,0.005553779,1.83773907
20/08/2018,0.003740644,-0.000889622,0.005432216,0.004247173,0.004470082,0.006695237,0.000324946,0.000765484,-0.00287356,-0.000626215,0.002535857,0.00499425,,0.002401374,1.84215217
21/08/2018,0.008025278,0.00367309,0.006833093,0.006578817,0.000494136,-0.003366358,0.00162307,-0.000255144,0.000720478,0.008145341,0.003372701,0.002928336,,0.00323107,1.848104292
22/08/2018,-0.000134931,0.003880915,0.003630067,0.004902214,0.005683283,0.003954589,0,0,-0.000719959,0.00310754,0.033613563,0.002211998,,0.005010773,1.857364724
23/08/2018,-0.003481787,-0.001435665,-0.006762036,-0.007433439,-0.017199199,0.001559105,0.000540623,-0.000127232,-0.016570641,-0.001858736,0.000813013,-0.009446453,,-0.005116871,1.847860829
24/08/2018,0.003710713,0.009291858,0.006333021,0.007489108,0.009500413,0.001966507,0,0,0.019780254,0.016759773,0.007311012,0.017468866,,0.00830096,1.863199848
27/08/2018,0.004830413,0.010192812,0.013373283,0.013704898,0.023526434,-0.005723862,0,-0.000127567,0.005028714,-0.001831441,0.007258108,0.003766579,,0.006166531,1.874689328
28/08/2018,0.00016104,0.001464774,-0.001552797,-0.002291655,-0.007016668,-0.006004114,0,-0.000638131,-0.010721917,0.012232373,-0.004003226,-0.007941322,,-0.002192637,1.870578815
29/08/2018,0.002953678,0.011537841,0.005753486,0.005512289,0.014619631,0.001324026,0.00107959,-0.000127985,0.002167611,0.002416958,0.015273403,0.004574214,,0.005590395,1.881036089
30/08/2018,-0.004979488,-0.001767224,-0.008657952,-0.008908218,-0.02257439,0.002148367,0,0.000382938,-0.012256675,-0.017480485,0.003958773,-0.004903657,,-0.006253167,1.869273656
31/08/2018,0.002232939,0.001287376,-0.006394341,-0.006222615,0.008353998,-0.002308937,0,0.000638483,-0.003649649,-0.000613477,-0.003154593,-0.001143939,,-0.000914563,1.867564088
04/09/2018,-0.002227964,-0.004286045,-0.008789839,-0.009972165,-0.018762378,-0.005781693,-0.000538559,-0.000715585,-0.024908367,-0.025782684,-0.003955642,-0.005109698,,-0.009235885,1.850315481
05/09/2018,-0.000484462,-0.01291365,-0.009184309,-0.007495824,-0.017134113,-0.002665905,0.000538849,0.000127856,0.003005256,0.00252052,-0.006354287,0.003453461,,-0.003882217,1.843132154
06/09/2018,-0.003230246,-0.008939754,-0.003196507,-0.003540062,0.001768484,0.003675855,0,0.001023034,-0.002996252,0.000628515,-0.011990478,0.001941416,,-0.002071333,1.839314413
07/09/2018,-0.002214688,-0.003850137,-0.008657996,-0.00805346,0.009331541,-0.008489608,-0.001078426,-0.001533567,0.00075126,-0.003140724,0.003236265,-0.002730294,,-0.002202486,1.835263349
10/09/2018,0.002219604,0.003368167,0.006469388,0.00549222,-0.012493781,0.003693476,0.00107959,0,-0.000750696,-0.000630161,-0.001612913,-0.000706543,,0.000510696,1.83620061
11/09/2018,0.001674238,0.007704,0.001285505,0.001424768,-0.00430156,-0.007610613,-0.000538559,-0.000895973,-0.002253996,-0.013240856,0.024232698,0.000618645,,0.000674858,1.837439785
12/09/2018,0.000674089,-0.002948724,0.003691239,0.004268425,0.009148867,0.002359659,0.000538849,0.001025329,0.008283179,0.020447365,0.011829645,0.008390717,,0.005642387,1.847807331
13/09/2018,0.002101384,0.01068008,0.007515064,0.006375627,0.009065403,0.001513387,0.001618531,0,-0.002987301,-0.009392671,-0.015588403,-0.003591101,,0.000609167,1.848932954
14/09/2018,0.003979389,-0.002926192,0.000635001,0.002111477,0.003244357,-0.004785163,0,-0.000640294,-0.008988827,-0.016434848,0,-0.006504971,,-0.002525839,1.844262846
17/09/2018,-0.009560657,-0.014403093,0.001903248,0.000936702,-0.010198804,0,0,0.000256687,0.00604693,0.008997385,0,0.00522035,,-0.000900104,1.842602817
18/09/2018,0.004353449,0.008271664,0.010447981,0.010292278,-0.001005392,-0.010459478,0,-0.000384345,0,0.016560528,0.013460017,-0.001496331,,0.004170031,1.850286528
19/09/2018,-0.003203845,-0.000765604,0.00297663,0.003473148,0.019371377,-0.005967139,-0.000538994,-0.000896546,0.006761773,0.003132852,0.01093741,0.003878657,,0.00326331,1.856324586
20/09/2018,0.007535301,0.011056419,0.011715004,0.010844332,0.008143699,0.004630949,-0.000538573,0.000640614,0.003731358,0.015615278,-0.006182341,0.003424652,,0.005884724,1.867248544
21/09/2018,-0.002806419,-0.005467713,-0.000308674,0.000228247,0,-0.000427061,0.000538863,-0.000255612,-0.000743511,0.017835134,0.003110438,-0.006825928,,0.00040648,1.868007544
24/09/2018,-0.003585485,0.002781041,-0.004478979,-0.004335799,-0.011848007,-0.002561922,-0.000324331,0,-0.002232123,-0.006042275,0.024806195,-0.000176197,,-0.00066649,1.866762535
25/09/2018,-0.000919721,0.001359745,0.005584985,0.004813155,0.007008791,-0.001027246,0,-0.000256211,0.013422842,0.005471123,0.003782171,0.001586325,,0.003402163,1.873113566
26/09/2018,-0.00920715,0.000705832,0.000617203,0.000411795,0.008451455,0.00702752,0.000540886,0.000896595,-0.00735838,-0.001813784,-0.008289423,-0.005279353,,-0.001108067,1.871038031
27/09/2018,0.000710752,0.008465792,-0.003854494,-0.002745929,0.004436939,0.000681193,0.001081305,0.000256687,-0.005930313,-0.010296748,0.00911852,-0.008845643,,-0.000576828,1.869958763
28/09/2018,0.003605179,-0.000215379,-0.008203074,-0.007113232,-0.006135037,-0.002636981,0.000540128,0.000512176,0.023862766,0.017135838,0.015060256,0.006336449,,0.003562424,1.876620349
01/10/2018,-0.008001216,0.002045487,0.001716624,0.002542165,0.000987499,-0.00734081,0.001618679,0.000435297,-0.008011629,0.009626993,0.031157235,-0.001685016,,0.002090942,1.880544254
02/10/2018,-0.003785416,-0.002255877,-0.005296812,-0.006454628,-0.001233182,0.006112521,-0.000538372,0.000256485,0.01248165,0.008939211,-0.00503593,0.011548397,,0.001228171,1.882853883
03/10/2018,0.003882703,0.001076516,-0.00109643,-0.001624041,-0.000493922,-0.017371259,-0.002695916,-0.001153246,-0.00072518,0.021854612,0.01373826,-0.003951915,,0.000953348,1.884648899
04/10/2018,-0.010917677,-0.019198653,-0.012072755,-0.012781917,-0.026686601,-0.007053654,-0.002702966,-0.001283042,-0.005079804,-0.024277566,-0.019258176,0.000529053,,-0.01173198,1.862538236
05/10/2018,-0.007488199,-0.012227196,-0.006348099,-0.004943534,-0.000253442,-0.008594964,-0.002167817,-0.000128416,0.002917576,-0.01007105,-0.002181831,0.002819877,,-0.004055591,1.854984543
08/10/2018,0.00027943,-0.006105973,-0.005430411,-0.005441131,0.002031169,-0.003362125,-0.002715465,-0.000385296,-0.016000019,-0.004787512,-0.002186674,-0.011072075,,-0.004598007,1.846455311
09/10/2018,-0.005503293,0.003239459,-0.003854316,-0.003568097,-0.006589008,0.010119239,0.000544775,-0.00025675,0,0.009621205,0.008765647,0.000533122,,0.001087665,1.848463636
10/10/2018,-0.025870502,-0.043979509,-0.022247129,-0.022678457,-0.034948857,-0.002724045,-0.004899409,-0.000128728,-0.005912781,-0.01667657,-0.025344031,0.002486668,,-0.016910279,1.8172056
11/10/2018,-0.021021352,-0.012402958,-0.011706518,-0.013922531,-0.002907479,0.012159407,0,0.001156994,0.016356897,-0.004239834,-0.028974765,0.025691013,,-0.003317594,1.81117685
12/10/2018,0.002150051,0.027830174,0.002502499,0.004954053,0.018557539,-0.00348232,0.002734955,-0.000385361,0.00512068,0.0127736,0.010711617,-0.004750349,,0.006559761,1.823057738
15/10/2018,0.004585357,-0.012104279,-0.001164894,-0.001725424,0.002342509,-0.000436373,0.001091154,-0.000257078,0.004366843,-0.007807669,0.001513939,0.006682258,,-0.000242805,1.822615091
16/10/2018,0.021299415,0.029092403,0.016494404,0.017284059,0.021812286,0.002272363,0.002724642,0.000900004,-0.001449309,0.000605307,0.005291037,-0.001724112,,0.009550208,1.840021445
17/10/2018,-0.003122559,0.00039485,-0.006228501,-0.006068072,-0.011435524,-0.005929558,-0.001086943,-0.000899194,-0.002902755,0.006049526,-0.020300724,-8.63742E-05,,-0.004301319,1.832106925
18/10/2018,-0.014397506,-0.023182305,-0.014514222,-0.015872892,-0.028534727,-0.000350667,-0.003264079,-0.000128252,-0.002911205,-0.007215814,-0.018419066,0.001122698,,-0.010639003,1.812615134
19/10/2018,-0.006327028,-0.000923903,0.005188325,0.00521095,0.001587527,-0.002193999,-0.001091809,-0.000385445,0.002919705,0.00181708,0.011727905,0.000776432,,0.001525478,1.815380239
22/10/2018,-0.00528176,0.005144201,-0.006160544,-0.004690454,0.016380533,-0.00131938,0.00131596,0.000128745,-0.004366773,0.003627628,0.002318406,-0.00258601,,0.000375879,1.816062602
23/10/2018,-0.010117883,-0.003680279,-0.009549324,-0.010168458,-0.009877822,0.003170177,-0.002738445,0.000256816,0.010964884,0.00060233,-0.044718542,0.005876764,,-0.005831649,1.805471964
24/10/2018,-0.030098001,-0.045766944,-0.028078635,-0.0275622,-0.042793421,0.007549269,-0.002745364,0.0015421,-0.00289226,-0.004816335,-0.000807187,0.002319824,,-0.01451243,1.779270179
25/10/2018,0.014870773,0.034595386,0.011660319,0.011079736,0.026330141,-0.004182046,0.003303578,0.000642059,-0.00362583,-0.001209941,0.009693111,-0.002228717,,0.008410714,1.794235112
26/10/2018,-0.011141076,-0.025721854,-0.007397178,-0.008409854,-0.001870665,0.006036692,-0.003841484,0.000128201,0.005094662,0.003028367,0.009599978,0.003178652,,-0.00260963,1.789552822
29/10/2018,-0.004133049,-0.020580869,-0.00242614,-0.004112064,-0.033199307,-0.002260957,0.001652759,-0.000384875,-0.015930504,-0.016908131,-0.013470683,-0.00393936,,-0.009641098,1.772299567
30/10/2018,0.017615639,0.016479794,0.01181354,0.012387018,0.02104679,-0.004968046,-0.000550111,-0.000128341,0.001471634,-0.0116708,-0.008032097,-0.004384786,,0.004256686,1.77984369
31/10/2018,0.003443641,0.023505414,0.009271965,0.008157261,0.016002299,-0.00508052,0.002201174,-0.000256715,-0.014695064,-0.012430038,-0.014574905,-0.005613139,,0.000827614,1.781316715
01/11/2018,0.019780395,0.013190471,0.012079092,0.01314781,0.030966205,0.000926561,0.00109865,0.001029043,0.031319917,0.018879795,-0.025472543,0.012852763,,0.010816513,1.800584351
02/11/2018,0.001062971,-0.015575975,0.002521428,0.002745289,-0.004142812,-0.012432935,-0.001097445,-0.001927712,0.002169178,0.012970906,-0.008431671,0.000171519,,-0.001830605,1.797288193
05/11/2018,0.004954541,-0.002479678,-0.000335369,-0.000497854,-0.004160472,0.003928885,0.00109865,0.000257973,-0.007214966,-0.009756076,-0.004251642,-0.002400332,,-0.001738028,1.794164455
06/11/2018,0.005751785,0.007575738,0.003522375,0.005229223,0.002611038,-0.000622653,0.000548302,0,-0.00799423,-0.011083742,-0.0076857,-0.002835798,,-0.000415305,1.793419329
07/11/2018,0.014968448,0.031367669,0.013203961,0.012385344,0.01406259,0.001335005,0.004386293,0.000257373,0.001465235,0.003736112,-0.006884722,-8.61956E-05,,0.007516426,1.806899433
08/11/2018,-0.003852163,-0.006378919,-0.009237814,-0.01003193,-0.019003509,-8.90945E-05,-0.000545788,-0.001415293,-0.008046793,0.002481307,-0.014731456,-0.002154615,,-0.006083839,1.795906548
09/11/2018,-0.010533697,-0.016852139,-0.00649364,-0.007167558,-0.018324574,0.007466103,-0.003277052,0.000772907,-0.017699168,-0.008663324,-0.013192518,-0.011228152,,-0.008766068,1.780163509
12/11/2018,-0.01572053,-0.030258641,-0.018099449,-0.017176954,-0.018400089,0.006528297,-0.00493147,0.000257472,-0.011261233,-0.005617976,-0.016042875,-0.00716282,,-0.011490522,1.759708501
13/11/2018,2.95469E-05,0.000841309,0.004266909,0.003799462,0.009508214,-0.000613434,0,0,-0.001518638,0.001255451,-0.061594214,0.000351868,,-0.003639461,1.753304111
14/11/2018,-0.006044718,-0.007628831,0.00050993,0.001009204,0.011302743,0.00061381,-0.001652211,-0.000385896,0.009885941,0.009404387,0.022200905,0.008267392,,0.003956888,1.760241739
15/11/2018,0.012282147,0.017493985,0.002887665,0.00327701,0.0183607,-0.000438055,-0.001103196,0.000643657,0.010542195,0.006832195,0.000944293,0.001133961,,0.00607138,1.770928835
16/11/2018,0.000618642,-0.00350986,0.000677554,0.001005001,0.001045255,0.005787474,-0.001656773,0.000514573,0.008196696,0.018507214,0.005660318,0.00740617,,0.003687689,1.777459469
19/11/2018,-0.013715248,-0.032477919,-0.008463185,-0.008283094,-0.019576922,0.002789863,-0.000387958,-0.000514308,0.00147823,-0.009085401,0.003752367,0.000432412,,-0.007004264,1.765009675
20/11/2018,-0.01712857,-0.017894323,-0.018777736,-0.018476267,-0.025026999,0.000347709,-0.00444227,-0.001029573,-0.007380102,-0.011002443,-0.068224241,0,,-0.015752901,1.737205652
21/11/2018,0.011021018,0.007602251,0.014091912,0.014698107,0.023484388,-0.000347589,0.0027888,0.001288559,0.011152459,0.010506816,0.022066031,0.001642625,,0.009999615,1.754577039
23/11/2018,-0.00156167,-0.007233197,-0.006004624,-0.006607102,-0.013874078,0.001043341,-0.002781044,-0.000257594,-0.013235316,-0.011620833,-0.058881126,-0.000776834,,-0.010149173,1.736769533
26/11/2018,0.01290306,0.023114052,0.01536087,0.01355818,0.006764367,-0.002258429,0.003903821,0,-0.00223545,-0.001237644,0.010427384,-0.001122892,,0.00659811,1.74822893
27/11/2018,-0.008136213,0.00337658,-0.003399572,-0.003028485,0.00967451,0.001131522,-0.001666301,-0.000128563,-0.007468288,-0.017348241,-0.001031896,-0.005966815,,-0.002832647,1.743276815
28/11/2018,0.0198785,0.032182965,0.01466826,0.014683403,0.023423089,-0.004868853,0.005008156,0.000900805,0.010534262,0.017654516,-0.023760369,0.00374076,,0.009503791,1.759844554
29/11/2018,-0.00085125,-0.003260013,-0.005379071,-0.004740458,-0.002600745,0.003931801,-0.000553347,-0.000385605,0,-0.004337091,0.01587311,0.00312013,,6.81218E-05,1.759964437
30/11/2018,0.006933546,0.007255146,-0.003211057,-0.003509781,0.002607527,0.003742402,-0.000553955,-0.000643421,-0.008190663,0.013690145,-0.012500073,-0.001727985,,0.000324319,1.760535228
03/12/2018,0.007352497,0.017476608,0.012546557,0.01333328,0.018205536,0.007100566,0.003880016,0.000748313,0.012762769,0.009208162,0.051687862,0.007529884,,0.013486004,1.784277813
04/12/2018,-0.035364592,-0.03835666,-0.026456782,-0.025322555,-0.021711648,0.016741432,-0.00441738,-0.000257853,0.009636777,-0.001824937,-0.006018089,0.006099124,,-0.01060443,1.765356563
06/12/2018,-0.004684209,0.007060181,-0.009116012,-0.009424394,-0.009138207,0.003140574,-0.000554812,0.000773867,-0.001468392,-0.003656187,-0.020181654,0.000170736,,-0.003923209,1.758430701
07/12/2018,-0.020965704,-0.033015736,-0.009894101,-0.010542465,-0.014756427,0.001861382,-0.002774569,-0.000386581,0.009558762,-0.000611601,0.01441821,0.008109928,,-0.004916575,1.749785244
10/12/2018,-0.005916353,0.010472241,-0.009817607,-0.008575842,-0.011500325,0.004138113,0.001669082,0.001418118,-0.005826652,-0.005508015,-0.031472164,-0.003471895,,-0.005365942,1.740395999
11/12/2018,-0.003068404,0.003311469,0.004072181,0.001048243,0.004058664,-0.000168306,0.001667088,-0.000901519,0.000732618,0.005538521,0.015723156,-0.001189662,,0.002568671,1.744866503
12/12/2018,0.007555161,0.008801406,0.014459484,0.015710988,0.016437825,-0.004458284,0.001663648,-0.000128524,0.01171302,-0.006732025,-0.011351774,0.002126935,,0.004649822,1.752979822
13/12/2018,-0.010491936,0.000302858,-0.002259587,-0.00180449,0.000795073,-0.002365992,0.001107418,0.001288709,0.002894353,0.000616123,0.03862215,-0.002207336,,0.002208112,1.756850597
14/12/2018,-0.013690343,-0.024348947,-0.013066182,-0.013688181,-0.014569502,0.003472558,-0.001658927,0.000643472,-0.011544001,-0.008004905,-0.033165825,-0.003998989,,-0.011134981,1.737288099
17/12/2018,-0.021722119,-0.022659682,-0.008120149,-0.008640965,-0.020698788,0.005823525,-0.003878229,0.000514659,0.005109536,0.003103682,-0.036382544,0.006919573,,-0.008385958,1.722719273
18/12/2018,-0.000161344,0.006288558,0.001118327,0.001056611,0.004391857,0.005989103,-0.001112588,0.001414107,-0.001452466,-0.014851482,-0.059331204,0.002375488,,-0.004522919,1.714927553
19/12/2018,-0.016906678,-0.024554936,-0.009729688,-0.010817849,-0.019131099,0.013210633,-0.007795026,-0.000513881,-0.004363667,-0.002512604,0.021788893,-0.006093959,,-0.005618322,1.705292538
20/12/2018,-0.012889508,-0.014495505,-0.005276571,-0.003734466,0,-0.003631035,-0.0072951,-0.000641937,0.011687422,0.011335011,-0.031425221,0.015413417,,-0.003412791,1.699472731
21/12/2018,-0.020245386,-0.03099349,-0.018108678,-0.019544659,-0.014488727,-0.000165618,-0.002826759,0.000771075,-0.007942282,-0.013698607,-0.015063819,-0.004360925,,-0.012222323,1.678701227
24/12/2018,-0.027041887,-0.024797974,-0.011549835,-0.010928324,-0.007375711,0.004970438,-0.004326227,-0.000193098,0.009461435,-0.001667095,-0.029404754,0.010950096,,-0.007658578,1.665844763
26/12/2018,0.04586599,0.062439077,0.024500624,0.025390534,0.025150042,-0.01071584,0.008576041,-0.000643891,0.017303516,0.009633914,0.066502424,-0.002999442,,0.022583583,1.703465505
27/12/2018,0.005872211,0.003869797,0.002023541,0.000816199,0.005296857,0.000166679,0.001134262,0.001546185,0.013465665,-0.008269723,-0.02655879,0.007604847,,0.000580644,1.704454613
28/12/2018,-0.001401069,-0.000522645,0.006241808,0.006525413,0.003605016,0.008413798,-0.000566581,0.00141537,0.0083916,-0.011545866,-0.01304873,0.004064011,,0.000964344,1.706098293
31/12/2018,0.011056846,0.008433071,0.003466624,0.002160884,-0.003315685,0.003800263,0.001133435,0.001413369,0.006934839,-0.001297796,0.018028914,0.00156949,,0.004448688,1.713688192
02/01/2019,-0.003568379,0.004019159,-0.003636402,-0.00134784,0.012198333,0.005267192,-0.000565891,0.000641813,0.002754818,-0.019493245,0.018890202,0.000659809,,0.001318297,1.715947342
03/01/2019,-0.016445914,-0.032670629,-0.006569366,-0.008096925,-0.020816253,0.011379473,0,0.001923146,0.013049421,0.005964281,0.008111247,0.00906617,,-0.002925446,1.710927431
04/01/2019,0.032767845,0.042784681,0.030308744,0.030748195,0.037202924,-0.011575297,0.010192304,-0.002687468,-0.001355963,0.014492693,0.024137842,-0.008086236,,0.016577522,1.739290368
07/01/2019,0.011130958,0.01190544,0.004813671,0.00316796,0.002696934,-0.002948142,0.007847655,-0.000384989,-0.004073284,0.010389677,0.010101113,0.003458483,,0.004842123,1.747712226
08/01/2019,0.016755148,0.009045746,0.007097081,0.007105151,0.015330794,-0.002628505,0.004449137,-0.000513375,0.001363293,-0.004498778,0.021111038,-0.002708041,,0.005992391,1.758185201
09/01/2019,0.009874368,0.008149374,0.010747131,0.012281225,0.01933771,-0.00156453,0.002768717,0.002183388,0.006126627,-0.000645578,0.050054425,0.006418158,,0.010477585,1.776606735
10/01/2019,0.008048843,0.00286033,0.003137539,0.004130106,-0.002338773,-0.006433868,0.00441738,-0.000384601,-0.012178576,-0.005813893,0.004145053,-0.005886691,,-0.000524763,1.775674438
11/01/2019,0.000436535,-0.003658458,-0.006603075,-0.00616946,0.001041856,0.003902182,-0.000549296,0.001666753,0.002739723,0.005198119,-0.01651187,0.001727171,,-0.001398318,1.77319148
14/01/2019,-0.005549053,-0.008836589,-0.004547881,-0.005173587,-0.00910752,-0.003721253,-0.003300576,-0.000128071,0.001366086,-0.007110539,-0.018887611,0.002380897,,-0.005217975,1.763939011
15/01/2019,0.006175731,0.019526431,0.004744462,0.006240371,0.006827676,-0.003652266,0.004415122,0.00102407,-0.004092733,0.004557293,0.026737961,-0.001720035,,0.005898674,1.774343912
16/01/2019,0.006885855,-0.000184599,0.002098643,0.003100726,0.00860724,0.000999908,0.001648355,0.000767319,0.002054776,0.007128972,0.005208251,0.003199864,,0.003459609,1.780482448
17/01/2019,0.010025985,0.00788407,0.004013963,0.0033487,0.004137565,0.000249727,0.002194032,0,-0.004101191,0.012870017,-0.001036213,-0.001308547,,0.003189842,1.786161907
