,TLT,TLT,TLT,TLT,TLT,BND,BND,BND,BND,BND,TIP,TIP,TIP,TIP,TIP,PHB,PHB,PHB,PHB,PHB,BWX,BWX,BWX,BWX,BWX,VCSH,VCSH,VCSH,VCSH,VCSH
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,124.02407371204603,124.04305910767891,123.68242348033678,123.8532485961914,8288700,76.5410601811378,76.5410601811378,76.42940035607694,76.45731353759766,2417400.0,103.59778538300912,103.59778538300912,103.2640398431536,103.29109954833984,1606600,16.781909080331314,16.799779891967773,16.772972822304617,16.799779891967773,316500.0,27.55299568176269,27.60145254943884,27.504536965575536,27.552995681762695,246900.0,74.99749431468602,75.0162124633789,74.9881316695367,75.0162124633789,791200.0
2019-06-11,123.77734498809272,124.10002436702707,123.68244695514429,123.92919921875,5115100,76.41080364855641,76.46663001869484,76.37358370213782,76.40149688720703,3362100.0,103.20091159754608,103.29111292048405,103.1377631013777,103.15580749511719,640900,16.80872241131099,16.817658672666482,16.790851593017578,16.790851593017578,322700.0,27.591759795823457,27.611143281588518,27.562686415686805,27.572378158569336,138200.0,74.96940475007368,74.9881300399654,74.95068660178754,74.97876739501953,1164800.0
2019-06-12,123.74883245199902,124.09049711509856,123.66341990662704,124.02405548095703,5278700,76.4386919949283,76.53173828125,76.420078478278,76.53173828125,1904400.0,103.18286308291864,103.34522821049042,103.15580337530993,103.20992279052734,506500,16.79084047601997,16.799775027042436,16.781904220581055,16.781904220581055,423300.0,27.62082764137356,27.62082764137356,27.49483871459961,27.49483871459961,221900.0,75.01621546968087,75.06302155569752,75.00685282415634,75.04429626464844,966400.0
2019-06-13,124.13797799818781,124.56505529143554,124.12847805907518,124.451171875,5560400,76.57828590077973,76.69924539615542,76.56897913991129,76.66202545166016,1946300.0,103.32717292925992,103.39031453012771,103.22794943047936,103.24598693847656,1625200,16.79978337513028,16.817655894889256,16.790848819668085,16.808719635009766,106800.0,27.514221591773367,27.582061928376273,27.514221591773367,27.543296813964844,94400.0,75.07235282824588,75.17532047096243,75.04427204234204,75.1472396850586,2345700.0
2019-06-14,124.42269380938951,125.0016252787396,124.4131938708275,124.76435852050781,5838800,76.58757904086622,76.68993210476768,76.57827937976822,76.67132568359375,2260700.0,103.14678266488262,103.2911102834345,102.93029811897443,103.0836410522461,609600,16.781915331662084,16.80872241131099,16.781915331662084,16.790851593017578,154400.0,27.57236847043054,27.57236847043054,27.436685966260985,27.465761184692383,103400.0,75.1004638671875,75.13790016551077,75.08173857641992,75.1004638671875,1845200.0
2019-06-17,124.69791250183589,125.04906265758197,124.45116029531339,124.98263549804688,6046400,76.57827937976822,76.69923886484361,76.57827937976822,76.67132568359375,2792600.0,102.88520050048828,103.00246841843064,102.79499917416959,102.88520050048828,1652400,16.781912559788594,16.808719635009766,16.781912559788594,16.808719635009766,794400.0,27.456075434792172,27.46576717638357,27.378543350571686,27.388235092163086,342900.0,75.10042385911623,75.13786013749618,75.08169857832414,75.10977935791016,1580500.0
2019-06-18,125.97915960095976,126.09304300757358,125.22938855645005,125.60902404785156,10320700,76.91325423732977,76.96908060163291,76.79228764936873,76.84811401367188,3342000.0,103.50758244782261,103.58876156210772,103.26403822304847,103.30913543701172,860700,16.844460250544948,16.88020357625808,16.835523993012455,16.871267318725586,529100.0,27.533605073234348,27.572372036156317,27.465764736631442,27.543296813964844,67300.0,75.23151673473349,75.27831568117676,75.17534800075266,75.2127914428711,1350500.0
2019-06-19,125.1440013029462,125.96019967246086,124.87826364604526,125.78936004638672,11962500,76.74575706412242,77.108642578125,76.7178367869877,77.108642578125,2496900.0,103.15579600780852,103.92251749027979,103.11971410626741,103.90447998046875,1191800,16.853400899402114,16.933825533733174,16.853400899402114,16.90701675415039,355500.0,27.572378886019496,27.70805959293275,27.51422842719011,27.63052749633789,118500.0,75.15658472207842,75.42804415823214,75.11914130244321,75.39996337890625,1758400.0
2019-06-20,126.14052165322748,126.70995326902501,125.83681320617615,126.12153625488281,10721500,77.24822067986635,77.35057374860821,77.21100783575865,77.2296142578125,2171600.0,104.39157469456394,104.6170814163874,104.35549279324191,104.49079132080078,873800,16.987440489496972,17.03212008201985,16.987440489496972,17.023183822631836,404700.0,27.834042497557352,27.89219294372806,27.78558564092569,27.853425979614258,172700.0,75.52165958204336,75.54974036525314,75.4561353740195,75.474853515625,1476600.0
2019-06-21,125.76084139520519,125.77982678680188,124.68840571656884,124.73584747314453,14495000,77.09008018255905,77.10869371299248,76.9598138654525,77.01564025878906,2398100.0,104.35548855726148,104.35548855726148,103.91349044544732,104.02173614501953,1174700,16.97850542491254,16.99637794494629,16.97850542491254,16.99637794494629,126400.0,27.84373363407129,27.901884078979496,27.795276778491672,27.901884078979492,383900.0,75.41869216793887,75.4280548095703,75.36253060135641,75.42805480957031,879700.0
2019-06-24,125.42872593434447,125.77987616788569,125.3527988197595,125.6659927368164,6378800,77.11794668662714,77.20169332490777,77.09003350685944,77.15516662597656,2803800.0,104.19312462145398,104.22920652171746,104.10292331175471,104.22018432617188,528900,17.010721355459133,17.010721355459133,16.98382093932344,16.992788314819336,89000.0,27.960032650951007,28.047256469726562,27.940649169331873,28.047256469726562,615200.0,75.48420880051486,75.52165222167969,75.45612802004185,75.52165222167969,1037700.0
2019-06-25,126.02655312978439,126.3112760189556,125.96012599522214,126.05503845214844,9604600,77.22031015432759,77.27614362036684,77.12726384290022,77.18309020996094,2699800.0,104.220189172793,104.3194126826521,104.01271995710967,104.03977966308594,678900,17.010718414380566,17.010718414380566,16.94794850711393,16.965883255004883,346900.0,28.05694821053613,28.105405066073416,27.998797765678727,28.047256469726562,465400.0,75.52169661894087,75.56850270831359,75.45617237878301,75.53105926513672,1342200.0
2019-06-26,125.92221974977446,125.9412051472105,125.16297763171444,125.2483901977539,12766800,77.16448131413756,77.17378807467557,76.9969951193448,77.00630187988281,2195800.0,104.04880584465278,104.09390994428703,103.89546291696729,103.94056701660156,1477300,16.95691680908203,16.965884183518277,16.938982060209543,16.95691680908203,115600.0,27.94065184062437,27.97941880756899,27.930960098888214,27.96003532409668,132700.0,75.48423741504907,75.51231820616695,75.40935054433133,75.43743133544922,1821100.0
2019-06-27,125.57108103979245,126.31135230978964,125.26738706109391,126.13102722167969,9724200,77.12726118907062,77.2575274403824,77.0714348239308,77.2296142578125,2021400.0,103.99469445524282,104.2111790099694,103.94057503704116,104.1390151977539,462300,16.956916859350713,16.983818982739198,16.956916859350713,16.974851608276367,416400.0,27.9212655510685,27.97941599564132,27.892192177292632,27.940649032592773,182900.0,75.46549066073364,75.52165222167969,75.44676537935004,75.52165222167969,2233700.0
2019-06-28,125.82729666154893,126.30183013161891,125.70391332521481,126.04557800292969,8149200,77.19240095077939,77.31336045197372,77.18309418946325,77.29475402832031,2554600.0,104.03978918031437,104.23823621818588,104.01272947186276,104.17509460449219,2422700,16.98382093932344,16.992788314819336,16.98382093932344,16.992788314819336,218000.0,27.989108933002306,28.056951125718236,27.94065207243024,28.027875900268555,1205800.0,75.50293408189846,75.54973300215272,75.48420880051486,75.52165222167969,1470300.0
2019-07-01,126.06460926013506,126.23576944032995,125.13268880123407,125.75080108642578,14131200,77.32646875495574,77.36376871218599,77.17724046364843,77.2891616821289,2354400.0,104.26757032280427,104.30383752277423,103.81415421879214,103.95924377441406,1708400,17.037626221160398,17.055560975035636,17.001756713409918,17.019691467285156,1454500.0,27.946389607846953,27.99489191567063,27.820287307853114,27.86878776550293,580100.0,75.57986615016166,75.60801392965298,75.47665285293229,75.56109619140625,4978400.0
2019-07-02,126.06459754008392,126.8443513607324,125.95999482523894,126.7207260131836,10494300,77.33577709696628,77.46634827196202,77.27982005499537,77.43836975097656,3127100.0,103.95927177120659,104.1406354942214,103.90486403801866,104.01367950439453,3109600,17.037620544433594,17.046587918383395,17.019685796533995,17.037620544433594,145000.0,27.9172913280896,27.965791787919304,27.878489480086678,27.907590866088867,178900.0,75.56107635366087,75.6267568747775,75.54231355847323,75.60799407958984,1602000.0
2019-07-03,126.96800239196777,127.70020703397918,126.95848381868174,127.6241455078125,5380300,77.51299961653652,77.61559229136965,77.48502108987235,77.57828521728516,1720800.0,104.19504659617188,104.33107284308997,104.18597633475538,104.28572845458984,560500,17.04658704257262,17.06452178955078,17.037619669083544,17.06452178955078,849500.0,28.01429270227077,28.091894549361722,28.004594090286627,28.043394088745117,80700.0,75.62676239013672,75.64553234533314,75.60799959358073,75.62676239013672,914900.0
2019-07-05,126.03607550907785,126.04559408188642,125.20877223582617,125.93147277832031,12180100,77.25182274347308,77.27047271439524,77.05596602861918,77.21451568603516,2356800.0,103.84138202777756,104.03181600515418,103.60560366210933,103.96833801269531,708200,17.037626221160398,17.046593598098017,16.983823669886945,17.019691467285156,182600.0,27.849385330059285,27.91728855732506,27.791184414005237,27.82028579711914,83400.0,75.5141647345528,75.5141647345528,75.39218151229251,75.46724700927734,1054300.0
